"Date","Maximum Temperature degrees (F)","Minimum Temperature degrees (F)","Precipitation (inches)","Snow (inches)","Snow Depth (inches)"
"1981-05-06","61.0","37.0","0.00","0.00","0.00"
"1981-05-07","63.0","37.0","0.00","0.00","0.00"
"1981-05-08","62.0","49.0","0.14","0.00","0.00"
"1981-05-09","53.0","37.0","0.00","0.00","0.00"
"1981-05-10","56.0","30.0","0.00","0.00","0.00"
"1981-05-11","61.0","34.0","0.00","0.00","0.00"
"1981-05-12","60.0","39.0","0.00","0.00","0.00"
"1981-05-13","68.0","37.0","0.00","0.00","0.00"
"1981-05-14","72.0","38.0","0.00","0.00","0.00"
"1981-05-15","76.0","39.0","0.00","0.00","0.00"
"1981-05-16","74.0","51.0","0.00","0.00","0.00"
"1981-05-17","61.0","50.0","0.01","0.00","0.00"
"1981-05-18","67.0","43.0","0.00","0.00","0.00"
"1981-05-19","73.0","38.0","0.00","0.00","0.00"
"1981-05-20","80.0","44.0","0.00","0.00","0.00"
"1981-05-21","83.0","49.0","0.00","0.00","0.00"
"1981-05-22","78.0","59.0","T","0.00","0.00"
"1981-05-23","73.0","60.0","0.50","0.00","0.00"
"1981-05-24","63.0","50.0","T","0.00","0.00"
"1981-05-25","60.0","50.0","T","0.00","0.00"
"1981-05-26","65.0","55.0","T","0.00","0.00"
"1981-05-27","72.0","54.0","0.00","0.00","0.00"
"1981-05-28","69.0","58.0","0.37","0.00","0.00"
"1981-05-29","78.0","55.0","0.00","0.00","0.00"
"1981-05-30","67.0","51.0","0.00","0.00","0.00"
"1981-05-31","75.0","46.0","T","0.00","0.00"
"1981-06-01","80.0","62.0","0.00","0.00","0.00"
"1981-06-02","75.0","57.0","0.10","0.00","0.00"
"1981-06-03","76.0","54.0","T","0.00","0.00"
"1981-06-04","78.0","49.0","0.00","0.00","0.00"
"1981-06-05","83.0","60.0","T","0.00","0.00"
"1981-06-06","84.0","52.0","0.00","0.00","0.00"
"1981-06-07","89.0","60.0","0.20","0.00","0.00"
"1981-06-08","71.0","57.0","0.07","0.00","0.00"
"1981-06-09","72.0","57.0","0.03","0.00","0.00"
"1981-06-10","79.0","55.0","0.00","0.00","0.00"
"1981-06-11","79.0","56.0","0.28","0.00","0.00"
"1981-06-12","81.0","59.0","0.30","0.00","0.00"
"1981-06-13","84.0","64.0","0.70","0.00","0.00"
"1981-06-14","82.0","65.0","1.64","0.00","0.00"
"1981-06-15","72.0","58.0","T","0.00","0.00"
"1981-06-16","74.0","53.0","T","0.00","0.00"
"1981-06-17","83.0","56.0","0.00","0.00","0.00"
"1981-06-18","72.0","53.0","0.00","0.00","0.00"
"1981-06-19","70.0","49.0","0.05","0.00","0.00"
"1981-06-20","69.0","56.0","0.01","0.00","0.00"
"1981-06-21","63.0","55.0","0.35","0.00","0.00"
"1981-06-22","70.0","50.0","T","0.00","0.00"
"1981-06-23","69.0","51.0","0.15","0.00","0.00"
"1981-06-24","78.0","60.0","T","0.00","0.00"
"1981-06-25","80.0","55.0","0.00","0.00","0.00"
"1981-06-26","85.0","53.0","0.00","0.00","0.00"
"1981-06-27","83.0","61.0","0.00","0.00","0.00"
"1981-06-28","79.0","68.0","0.54","0.00","0.00"
"1981-06-29","78.0","61.0","T","0.00","0.00"
"1981-06-30","79.0","59.0","0.00","0.00","0.00"
"1981-07-01","79.0","59.0","0.00","0.00","0.00"
"1981-07-02","81.0","58.0","0.00","0.00","0.00"
"1981-07-03","82.0","65.0","0.00","0.00","0.00"
"1981-07-04","85.0","64.0","0.00","0.00","0.00"
"1981-07-05","87.0","60.0","0.00","0.00","0.00"
"1981-07-06","89.0","64.0","0.00","0.00","0.00"
"1981-07-07","89.0","71.0","0.00","0.00","0.00"
"1981-07-08","91.0","62.0","0.00","0.00","0.00"
"1981-07-09","83.0","52.0","0.00","0.00","0.00"
"1981-07-10","88.0","58.0","0.00","0.00","0.00"
"1981-07-11","84.0","68.0","2.38","0.00","0.00"
"1981-07-12","81.0","69.0","T","0.00","0.00"
"1981-07-13","87.0","67.0","0.00","0.00","0.00"
"1981-07-14","74.0","64.0","0.70","0.00","0.00"
"1981-07-15","69.0","59.0","T","0.00","0.00"
"1981-07-16","80.0","56.0","0.00","0.00","0.00"
"1981-07-17","87.0","63.0","0.03","0.00","0.00"
"1981-07-18","83.0","62.0","0.00","0.00","0.00"
"1981-07-19","85.0","66.0","T","0.00","0.00"
"1981-07-20","83.0","64.0","0.32","0.00","0.00"
"1981-07-21","70.0","61.0","0.00","0.00","0.00"
"1981-07-22","73.0","60.0","0.02","0.00","0.00"
"1981-07-23","78.0","62.0","0.01","0.00","0.00"
"1981-07-24","79.0","61.0","0.46","0.00","0.00"
"1981-07-25","73.0","61.0","0.00","0.00","0.00"
"1981-07-26","72.0","57.0","T","0.00","0.00"
"1981-07-27","67.0","52.0","0.11","0.00","0.00"
"1981-07-28","74.0","50.0","T","0.00","0.00"
"1981-07-29","74.0","51.0","0.00","0.00","0.00"
"1981-07-30","82.0","65.0","0.00","0.00","0.00"
"1981-07-31","83.0","68.0","0.06","0.00","0.00"
"1981-08-01","74.0","66.0","0.38","0.00","0.00"
"1981-08-02","81.0","66.0","0.00","0.00","0.00"
"1981-08-03","85.0","64.0","0.00","0.00","0.00"
"1981-08-04","83.0","65.0","0.00","0.00","0.00"
"1981-08-05","81.0","65.0","0.11","0.00","0.00"
"1981-08-06","79.0","62.0","0.08","0.00","0.00"
"1981-08-07","76.0","61.0","0.19","0.00","0.00"
"1981-08-08","80.0","56.0","0.00","0.00","0.00"
"1981-08-09","75.0","59.0","0.00","0.00","0.00"
"1981-08-10","75.0","53.0","0.00","0.00","0.00"
"1981-08-11","81.0","58.0","0.07","0.00","0.00"
"1981-08-12","87.0","65.0","0.00","0.00","0.00"
"1981-08-13","86.0","65.0","T","0.00","0.00"
"1981-08-14","77.0","65.0","1.00","0.00","0.00"
"1981-08-15","78.0","60.0","0.00","0.00","0.00"
"1981-08-16","71.0","55.0","0.00","0.00","0.00"
"1981-08-17","72.0","49.0","0.00","0.00","0.00"
"1981-08-18","74.0","50.0","0.00","0.00","0.00"
"1981-08-19","75.0","53.0","0.00","0.00","0.00"
"1981-08-20","76.0","54.0","0.00","0.00","0.00"
"1981-08-21","80.0","57.0","0.00","0.00","0.00"
"1981-08-22","82.0","62.0","0.16","0.00","0.00"
"1981-08-23","83.0","67.0","0.06","0.00","0.00"
"1981-08-24","80.0","67.0","0.02","0.00","0.00"
"1981-08-25","74.0","66.0","0.79","0.00","0.00"
"1981-08-26","71.0","66.0","0.59","0.00","0.00"
"1981-08-27","71.0","64.0","1.23","0.00","0.00"
"1981-08-28","68.0","62.0","0.04","0.00","0.00"
"1981-08-29","73.0","62.0","0.00","0.00","0.00"
"1981-08-30","81.0","59.0","0.00","0.00","0.00"
"1981-08-31","83.0","63.0","0.01","0.00","0.00"
"1981-09-01","67.0","53.0","0.00","0.00","0.00"
"1981-09-02","74.0","46.0","0.00","0.00","0.00"
"1981-09-03","71.0","53.0","0.00","0.00","0.00"
"1981-09-04","71.0","50.0","0.00","0.00","0.00"
"1981-09-05","71.0","53.0","0.00","0.00","0.00"
"1981-09-06","81.0","55.0","0.03","0.00","0.00"
"1981-09-07","74.0","57.0","0.19","0.00","0.00"
"1981-09-08","78.0","51.0","0.00","0.00","0.00"
"1981-09-09","86.0","52.0","0.00","0.00","0.00"
"1981-09-10","89.0","55.0","0.00","0.00","0.00"
"1981-09-11","84.0","57.0","0.00","0.00","0.00"
"1981-09-12","81.0","51.0","0.00","0.00","0.00"
"1981-09-13","87.0","55.0","0.00","0.00","0.00"
"1981-09-14","74.0","51.0","T","0.00","0.00"
"1981-09-15","66.0","48.0","0.07","0.00","0.00"
"1981-09-16","60.0","44.0","T","0.00","0.00"
"1981-09-17","62.0","39.0","0.00","0.00","0.00"
"1981-09-18","71.0","41.0","0.00","0.00","0.00"
"1981-09-19","74.0","45.0","0.00","0.00","0.00"
"1981-09-20","72.0","42.0","T","0.00","0.00"
"1981-09-21","68.0","48.0","0.47","0.00","0.00"
"1981-09-22","63.0","44.0","0.00","0.00","0.00"
"1981-09-23","56.0","45.0","0.06","0.00","0.00"
"1981-09-24","68.0","54.0","0.07","0.00","0.00"
"1981-09-25","66.0","59.0","0.01","0.00","0.00"
"1981-09-26","71.0","53.0","0.36","0.00","0.00"
"1981-09-27","57.0","41.0","0.00","0.00","0.00"
"1981-09-28","62.0","33.0","T","0.00","0.00"
"1981-09-29","67.0","49.0","T","0.00","0.00"
"1981-09-30","58.0","47.0","0.20","0.00","0.00"
"1981-10-01","49.0","33.0","T","0.00","0.00"
"1981-10-02","57.0","31.0","0.00","0.00","0.00"
"1981-10-03","54.0","38.0","0.53","0.00","0.00"
"1981-10-04","56.0","47.0","0.08","0.00","0.00"
"1981-10-05","58.0","50.0","0.33","0.00","0.00"
"1981-10-06","56.0","37.0","0.04","0.00","0.00"
"1981-10-07","61.0","31.0","0.00","0.00","0.00"
"1981-10-08","64.0","40.0","0.00","0.00","0.00"
"1981-10-09","54.0","40.0","0.08","0.00","0.00"
"1981-10-10","60.0","48.0","0.01","0.00","0.00"
"1981-10-11","60.0","42.0","0.00","0.00","0.00"
"1981-10-12","65.0","51.0","T","0.00","0.00"
"1981-10-13","64.0","57.0","0.73","0.00","0.00"
"1981-10-14","62.0","50.0","0.09","0.00","0.00"
"1981-10-15","59.0","40.0","T","0.00","0.00"
"1981-10-16","65.0","37.0","T","0.00","0.00"
"1981-10-17","59.0","45.0","0.69","0.00","0.00"
"1981-10-18","46.0","31.0","0.02","0.00","0.00"
"1981-10-19","66.0","25.0","0.00","0.00","0.00"
"1981-10-20","55.0","37.0","0.00","0.00","0.00"
"1981-10-21","44.0","29.0","T","T","0.00"
"1981-10-22","42.0","23.0","T","T","0.00"
"1981-10-23","34.0","20.0","0.00","0.00","0.00"
"1981-10-24","36.0","22.0","0.09","0.90","0.00"
"1981-10-25","41.0","27.0","T","T","T"
"1981-10-26","52.0","23.0","0.00","0.00","0.00"
"1981-10-27","62.0","34.0","0.00","0.00","0.00"
"1981-10-28","57.0","40.0","0.00","0.00","0.00"
"1981-10-29","63.0","46.0","0.00","0.00","0.00"
"1981-10-30","65.0","51.0","T","0.00","0.00"
"1981-10-31","63.0","36.0","0.00","0.00","0.00"
"1981-11-01","62.0","29.0","0.00","0.00","0.00"
"1981-11-02","66.0","28.0","0.00","0.00","0.00"
"1981-11-03","66.0","38.0","0.00","0.00","0.00"
"1981-11-04","65.0","47.0","0.00","0.00","0.00"
"1981-11-05","55.0","38.0","0.00","0.00","0.00"
"1981-11-06","55.0","28.0","0.00","0.00","0.00"
"1981-11-07","65.0","30.0","0.00","0.00","0.00"
"1981-11-08","52.0","29.0","0.00","0.00","0.00"
"1981-11-09","41.0","21.0","0.00","0.00","0.00"
"1981-11-10","54.0","33.0","0.00","0.00","0.00"
"1981-11-11","50.0","23.0","0.00","0.00","0.00"
"1981-11-12","57.0","31.0","0.00","0.00","0.00"
"1981-11-13","62.0","35.0","0.00","0.00","0.00"
"1981-11-14","61.0","47.0","0.00","0.00","0.00"
"1981-11-15","58.0","48.0","0.00","0.00","0.00"
"1981-11-16","59.0","32.0","0.00","0.00","0.00"
"1981-11-17","49.0","28.0","0.00","0.00","0.00"
"1981-11-18","42.0","33.0","0.82","4.20","0.00"
"1981-11-19","34.0","28.0","0.87","6.20","8.00"
"1981-11-20","28.0","17.0","0.01","0.10","10.00"
"1981-11-21","24.0","6.0","T","T","8.00"
"1981-11-22","28.0","9.0","0.00","0.00","8.00"
"1981-11-23","33.0","22.0","0.13","0.30","7.00"
"1981-11-24","34.0","29.0","T","T","7.00"
"1981-11-25","37.0","31.0","0.03","T","5.00"
"1981-11-26","37.0","31.0","0.16","0.90","3.00"
"1981-11-27","32.0","28.0","0.00","0.00","3.00"
"1981-11-28","32.0","24.0","0.00","0.00","3.00"
"1981-11-29","35.0","25.0","T","T","3.00"
"1981-11-30","35.0","23.0","0.14","2.30","3.00"
"1981-12-01","35.0","31.0","0.20","1.50","6.00"
"1981-12-02","31.0","19.0","0.01","0.20","6.00"
"1981-12-03","29.0","15.0","0.08","2.10","6.00"
"1981-12-04","32.0","11.0","0.00","0.00","8.00"
"1981-12-05","26.0","9.0","T","T","8.00"
"1981-12-06","38.0","26.0","0.00","0.00","6.00"
"1981-12-07","39.0","28.0","0.00","0.00","5.00"
"1981-12-08","32.0","27.0","0.00","0.00","4.00"
"1981-12-09","28.0","15.0","T","T","4.00"
"1981-12-10","25.0","10.0","0.00","0.00","4.00"
"1981-12-11","31.0","23.0","0.00","0.00","3.00"
"1981-12-12","35.0","29.0","0.03","0.30","3.00"
"1981-12-13","33.0","25.0","0.09","1.10","3.00"
"1981-12-14","25.0","3.0","0.02","0.10","4.00"
"1981-12-15","12.0","-1.0","0.00","0.00","4.00"
"1981-12-16","6.0","-3.0","0.00","0.00","4.00"
"1981-12-17","8.0","-2.0","0.00","0.00","4.00"
"1981-12-18","8.0","-9.0","T","T","4.00"
"1981-12-19","6.0","-11.0","0.00","0.00","4.00"
"1981-12-20","33.0","-3.0","0.10","0.50","4.00"
"1981-12-21","34.0","17.0","0.00","0.00","4.00"
"1981-12-22","28.0","12.0","0.00","0.00","4.00"
"1981-12-23","23.0","6.0","T","T","4.00"
"1981-12-24","26.0","8.0","0.00","0.00","4.00"
"1981-12-25","23.0","12.0","0.01","0.10","4.00"
"1981-12-26","29.0","21.0","0.15","1.40","5.00"
"1981-12-27","25.0","12.0","0.01","0.10","5.00"
"1981-12-28","13.0","-7.0","0.00","0.00","6.00"
"1981-12-29","9.0","-9.0","T","0.10","6.00"
"1981-12-30","28.0","-5.0","0.05","1.10","6.00"
"1981-12-31","28.0","-1.0","0.17","2.00","8.00"
"1982-01-01","10.0","-12.0","0.00","0.00","8.00"
"1982-01-02","24.0","10.0","0.24","3.30","7.00"
"1982-01-03","15.0","-6.0","0.00","0.00","10.00"
"1982-01-04","16.0","0.0","0.00","0.00","10.00"
"1982-01-05","21.0","-1.0","0.00","0.00","10.00"
"1982-01-06","-1.0","-14.0","0.00","0.00","10.00"
"1982-01-07","5.0","-20.0","0.00","0.00","10.00"
"1982-01-08","14.0","-10.0","0.00","0.00","10.00"
"1982-01-09","-10.0","-23.0","0.00","0.00","9.00"
"1982-01-10","0.0","-26.0","0.00","0.00","9.00"
"1982-01-11","6.0","-3.0","0.00","0.00","9.00"
"1982-01-12","10.0","-2.0","T","0.10","9.00"
"1982-01-13","7.0","-10.0","0.02","0.50","9.00"
"1982-01-14","0.0","-21.0","0.00","0.00","9.00"
"1982-01-15","10.0","-16.0","0.10","1.50","9.00"
"1982-01-16","-16.0","-23.0","0.00","0.00","10.00"
"1982-01-17","8.0","-23.0","0.03","0.90","10.00"
"1982-01-18","17.0","6.0","0.02","0.40","11.00"
"1982-01-19","23.0","4.0","0.00","0.00","11.00"
"1982-01-20","14.0","2.0","0.80","17.10","9.00"
"1982-01-21","17.0","13.0","0.01","0.30","24.00"
"1982-01-22","17.0","13.0","0.89","17.20","19.00"
"1982-01-23","16.0","-7.0","0.21","2.80","38.00"
"1982-01-24","-7.0","-21.0","0.10","1.70","35.00"
"1982-01-25","3.0","-14.0","0.03","0.60","32.00"
"1982-01-26","16.0","-18.0","0.00","0.00","24.00"
"1982-01-27","39.0","16.0","0.00","0.00","22.00"
"1982-01-28","23.0","-1.0","0.00","0.00","21.00"
"1982-01-29","31.0","9.0","0.00","0.00","19.00"
"1982-01-30","18.0","-3.0","0.00","0.00","18.00"
"1982-01-31","9.0","-12.0","0.00","0.00","18.00"
"1982-02-01","15.0","-14.0","0.19","3.10","18.00"
"1982-02-02","17.0","-4.0","0.12","1.80","21.00"
"1982-02-03","-4.0","-18.0","0.00","0.00","20.00"
"1982-02-04","-1.0","-17.0","0.01","0.10","19.00"
"1982-02-05","-3.0","-18.0","0.00","0.00","19.00"
"1982-02-06","16.0","-22.0","T","T","17.00"
"1982-02-07","23.0","2.0","T","T","17.00"
"1982-02-08","10.0","-3.0","0.00","0.00","17.00"
"1982-02-09","-2.0","-15.0","0.00","0.00","17.00"
"1982-02-10","9.0","-16.0","0.00","0.00","17.00"
"1982-02-11","16.0","-1.0","0.00","0.00","17.00"
"1982-02-12","18.0","-3.0","T","T","17.00"
"1982-02-13","23.0","14.0","T","T","17.00"
"1982-02-14","33.0","20.0","0.00","0.00","17.00"
"1982-02-15","32.0","16.0","0.00","0.00","17.00"
"1982-02-16","37.0","27.0","0.00","0.00","17.00"
"1982-02-17","32.0","24.0","T","T","16.00"
"1982-02-18","36.0","32.0","T","0.00","16.00"
"1982-02-19","39.0","29.0","0.00","0.00","16.00"
"1982-02-20","45.0","29.0","0.00","0.00","16.00"
"1982-02-21","38.0","23.0","0.00","0.00","11.00"
"1982-02-22","49.0","25.0","0.00","0.00","11.00"
"1982-02-23","34.0","23.0","0.00","0.00","11.00"
"1982-02-24","27.0","13.0","0.11","2.40","13.00"
"1982-02-25","27.0","5.0","0.00","0.00","13.00"
"1982-02-26","34.0","11.0","0.00","0.00","13.00"
"1982-02-27","36.0","20.0","0.00","0.00","13.00"
"1982-02-28","41.0","24.0","0.00","0.00","13.00"
"1982-03-01","28.0","17.0","T","T","12.00"
"1982-03-02","24.0","15.0","0.03","0.30","12.00"
"1982-03-03","21.0","9.0","0.00","0.00","12.00"
"1982-03-04","27.0","15.0","0.00","0.00","12.00"
"1982-03-05","23.0","8.0","0.00","0.00","12.00"
"1982-03-06","26.0","6.0","T","T","11.00"
"1982-03-07","15.0","-3.0","T","T","11.00"
"1982-03-08","21.0","6.0","0.18","2.80","11.00"
"1982-03-09","19.0","-2.0","0.00","0.00","13.00"
"1982-03-10","40.0","14.0","0.00","0.00","11.00"
"1982-03-11","37.0","24.0","0.00","0.00","10.00"
"1982-03-12","40.0","30.0","0.44","0.00","9.00"
"1982-03-13","42.0","34.0","0.00","0.00","6.00"
"1982-03-14","42.0","24.0","0.00","0.00","6.00"
"1982-03-15","38.0","33.0","T","T","6.00"
"1982-03-16","37.0","33.0","0.66","4.70","6.00"
"1982-03-17","38.0","30.0","0.00","0.00","8.00"
"1982-03-18","40.0","34.0","0.00","0.00","8.00"
"1982-03-19","38.0","31.0","0.37","2.20","7.00"
"1982-03-20","36.0","30.0","0.14","0.40","8.00"
"1982-03-21","41.0","29.0","0.05","0.50","9.00"
"1982-03-22","39.0","25.0","0.00","0.00","7.00"
"1982-03-23","46.0","24.0","0.03","0.00","7.00"
"1982-03-24","41.0","28.0","0.00","0.00","6.00"
"1982-03-25","31.0","23.0","T","T","5.00"
"1982-03-26","32.0","17.0","0.00","0.00","5.00"
"1982-03-27","35.0","15.0","0.00","0.00","5.00"
"1982-03-28","49.0","28.0","0.00","0.00","5.00"
"1982-03-29","50.0","38.0","0.05","0.00","T"
"1982-03-30","59.0","40.0","0.07","0.00","T"
"1982-03-31","53.0","33.0","0.07","0.00","0.00"
"1982-04-01","51.0","28.0","0.00","0.00","0.00"
"1982-04-02","59.0","44.0","0.01","0.00","0.00"
"1982-04-03","53.0","17.0","0.04","0.50","T"
"1982-04-04","32.0","13.0","0.00","0.00","T"
"1982-04-05","29.0","21.0","0.02","0.30","0.00"
"1982-04-06","33.0","15.0","0.00","0.00","T"
"1982-04-07","35.0","21.0","0.00","0.00","T"
"1982-04-08","31.0","26.0","0.10","1.00","0.00"
"1982-04-09","38.0","20.0","T","T","T"
"1982-04-10","37.0","29.0","T","T","0.00"
"1982-04-11","48.0","22.0","0.00","0.00","0.00"
"1982-04-12","55.0","38.0","0.02","0.00","0.00"
"1982-04-13","60.0","38.0","0.00","0.00","0.00"
"1982-04-14","65.0","38.0","0.05","0.00","0.00"
"1982-04-15","66.0","50.0","0.04","0.00","0.00"
"1982-04-16","61.0","44.0","0.70","0.00","0.00"
"1982-04-17","58.0","38.0","0.02","0.00","0.00"
"1982-04-18","66.0","37.0","T","0.00","0.00"
"1982-04-19","49.0","33.0","0.40","1.20","0.00"
"1982-04-20","46.0","28.0","0.18","1.80","2.00"
"1982-04-21","56.0","25.0","0.00","0.00","0.00"
"1982-04-22","60.0","30.0","0.00","0.00","0.00"
"1982-04-23","76.0","43.0","0.00","0.00","0.00"
"1982-04-24","76.0","51.0","0.00","0.00","0.00"
"1982-04-25","71.0","51.0","0.02","0.00","0.00"
"1982-04-26","59.0","40.0","T","0.00","0.00"
"1982-04-27","63.0","33.0","0.00","0.00","0.00"
"1982-04-28","64.0","38.0","0.00","0.00","0.00"
"1982-04-29","67.0","41.0","0.00","0.00","0.00"
"1982-04-30","65.0","48.0","0.02","0.00","0.00"
"1982-05-01","72.0","40.0","0.00","0.00","0.00"
"1982-05-02","77.0","44.0","0.00","0.00","0.00"
"1982-05-03","82.0","50.0","0.04","0.00","0.00"
"1982-05-04","88.0","62.0","0.43","0.00","0.00"
"1982-05-05","62.0","49.0","0.10","0.00","0.00"
"1982-05-06","53.0","42.0","0.18","0.00","0.00"
"1982-05-07","60.0","40.0","0.00","0.00","0.00"
"1982-05-08","70.0","43.0","0.00","0.00","0.00"
"1982-05-09","74.0","52.0","0.89","0.00","0.00"
"1982-05-10","85.0","63.0","T","0.00","0.00"
"1982-05-11","70.0","56.0","0.00","0.00","0.00"
"1982-05-12","63.0","54.0","1.13","0.00","0.00"
"1982-05-13","71.0","62.0","0.15","0.00","0.00"
"1982-05-14","78.0","61.0","0.35","0.00","0.00"
"1982-05-15","76.0","58.0","0.35","0.00","0.00"
"1982-05-16","80.0","59.0","0.19","0.00","0.00"
"1982-05-17","71.0","59.0","0.57","0.00","0.00"
"1982-05-18","71.0","58.0","0.00","0.00","0.00"
"1982-05-19","75.0","51.0","0.00","0.00","0.00"
"1982-05-20","64.0","51.0","0.00","0.00","0.00"
"1982-05-21","67.0","48.0","T","0.00","0.00"
"1982-05-22","70.0","52.0","T","0.00","0.00"
"1982-05-23","71.0","43.0","0.00","0.00","0.00"
"1982-05-24","71.0","51.0","0.00","0.00","0.00"
"1982-05-25","71.0","53.0","0.00","0.00","0.00"
"1982-05-26","66.0","57.0","0.26","0.00","0.00"
"1982-05-27","73.0","60.0","T","0.00","0.00"
"1982-05-28","79.0","58.0","0.00","0.00","0.00"
"1982-05-29","78.0","61.0","0.07","0.00","0.00"
"1982-05-30","78.0","53.0","0.28","0.00","0.00"
"1982-05-31","66.0","49.0","0.00","0.00","0.00"
"1982-06-01","71.0","44.0","0.00","0.00","0.00"
"1982-06-02","64.0","41.0","0.00","0.00","0.00"
"1982-06-03","68.0","46.0","0.00","0.00","0.00"
"1982-06-04","71.0","47.0","0.00","0.00","0.00"
"1982-06-05","75.0","50.0","T","0.00","0.00"
"1982-06-06","69.0","57.0","0.04","0.00","0.00"
"1982-06-07","69.0","58.0","0.00","0.00","0.00"
"1982-06-08","77.0","52.0","0.02","0.00","0.00"
"1982-06-09","70.0","53.0","T","0.00","0.00"
"1982-06-10","73.0","51.0","0.00","0.00","0.00"
"1982-06-11","79.0","44.0","T","0.00","0.00"
"1982-06-12","73.0","50.0","0.00","0.00","0.00"
"1982-06-13","82.0","49.0","0.00","0.00","0.00"
"1982-06-14","70.0","58.0","0.16","0.00","0.00"
"1982-06-15","74.0","55.0","0.00","0.00","0.00"
"1982-06-16","83.0","49.0","T","0.00","0.00"
"1982-06-17","73.0","59.0","0.00","0.00","0.00"
"1982-06-18","68.0","53.0","T","0.00","0.00"
"1982-06-19","72.0","43.0","0.10","0.00","0.00"
"1982-06-20","71.0","53.0","0.29","0.00","0.00"
"1982-06-21","76.0","49.0","0.04","0.00","0.00"
"1982-06-22","77.0","47.0","0.00","0.00","0.00"
"1982-06-23","87.0","56.0","T","0.00","0.00"
"1982-06-24","79.0","63.0","0.63","0.00","0.00"
"1982-06-25","75.0","57.0","0.00","0.00","0.00"
"1982-06-26","75.0","53.0","0.00","0.00","0.00"
"1982-06-27","85.0","63.0","0.00","0.00","0.00"
"1982-06-28","91.0","58.0","0.16","0.00","0.00"
"1982-06-29","76.0","57.0","0.00","0.00","0.00"
"1982-06-30","78.0","55.0","0.00","0.00","0.00"
"1982-07-01","81.0","55.0","0.00","0.00","0.00"
"1982-07-02","82.0","60.0","0.00","0.00","0.00"
"1982-07-03","93.0","66.0","0.00","0.00","0.00"
"1982-07-04","99.0","64.0","0.00","0.00","0.00"
"1982-07-05","100.0","78.0","T","0.00","0.00"
"1982-07-06","87.0","66.0","0.29","0.00","0.00"
"1982-07-07","79.0","62.0","0.00","0.00","0.00"
"1982-07-08","87.0","54.0","0.00","0.00","0.00"
"1982-07-09","86.0","68.0","T","0.00","0.00"
"1982-07-10","71.0","60.0","0.36","0.00","0.00"
"1982-07-11","83.0","61.0","0.00","0.00","0.00"
"1982-07-12","87.0","62.0","0.00","0.00","0.00"
"1982-07-13","87.0","63.0","T","0.00","0.00"
"1982-07-14","91.0","67.0","0.00","0.00","0.00"
"1982-07-15","81.0","70.0","T","0.00","0.00"
"1982-07-16","91.0","69.0","0.00","0.00","0.00"
"1982-07-17","87.0","68.0","0.00","0.00","0.00"
"1982-07-18","86.0","63.0","0.00","0.00","0.00"
"1982-07-19","87.0","62.0","0.00","0.00","0.00"
"1982-07-20","91.0","67.0","0.00","0.00","0.00"
"1982-07-21","83.0","70.0","T","0.00","0.00"
"1982-07-22","90.0","67.0","0.00","0.00","0.00"
"1982-07-23","89.0","65.0","0.00","0.00","0.00"
"1982-07-24","90.0","69.0","0.02","0.00","0.00"
"1982-07-25","88.0","69.0","0.22","0.00","0.00"
"1982-07-26","77.0","67.0","0.03","0.00","0.00"
"1982-07-27","86.0","63.0","0.00","0.00","0.00"
"1982-07-28","87.0","62.0","0.00","0.00","0.00"
"1982-07-29","85.0","66.0","0.00","0.00","0.00"
"1982-07-30","83.0","62.0","0.00","0.00","0.00"
"1982-07-31","89.0","59.0","0.00","0.00","0.00"
"1982-08-01","91.0","64.0","0.07","0.00","0.00"
"1982-08-02","98.0","60.0","0.00","0.00","0.00"
"1982-08-03","95.0","77.0","T","0.00","0.00"
"1982-08-04","91.0","75.0","T","0.00","0.00"
"1982-08-05","92.0","72.0","0.00","0.00","0.00"
"1982-08-06","87.0","66.0","0.00","0.00","0.00"
"1982-08-07","91.0","65.0","0.00","0.00","0.00"
"1982-08-08","78.0","63.0","0.00","0.00","0.00"
"1982-08-09","71.0","56.0","0.00","0.00","0.00"
"1982-08-10","76.0","48.0","0.00","0.00","0.00"
"1982-08-11","77.0","52.0","0.00","0.00","0.00"
"1982-08-12","78.0","52.0","0.00","0.00","0.00"
"1982-08-13","73.0","62.0","0.04","0.00","0.00"
"1982-08-14","84.0","64.0","0.00","0.00","0.00"
"1982-08-15","84.0","65.0","0.00","0.00","0.00"
"1982-08-16","90.0","64.0","0.69","0.00","0.00"
"1982-08-17","89.0","66.0","0.07","0.00","0.00"
"1982-08-18","89.0","68.0","0.00","0.00","0.00"
"1982-08-19","91.0","70.0","0.00","0.00","0.00"
"1982-08-20","86.0","60.0","0.00","0.00","0.00"
"1982-08-21","87.0","56.0","0.12","0.00","0.00"
"1982-08-22","81.0","60.0","T","0.00","0.00"
"1982-08-23","80.0","61.0","T","0.00","0.00"
"1982-08-24","76.0","59.0","0.86","0.00","0.00"
"1982-08-25","84.0","53.0","0.00","0.00","0.00"
"1982-08-26","80.0","56.0","0.28","0.00","0.00"
"1982-08-27","67.0","48.0","0.00","0.00","0.00"
"1982-08-28","69.0","55.0","0.00","0.00","0.00"
"1982-08-29","69.0","60.0","0.71","0.00","0.00"
"1982-08-30","76.0","56.0","0.00","0.00","0.00"
"1982-08-31","73.0","62.0","0.96","0.00","0.00"
"1982-09-01","81.0","65.0","T","0.00","0.00"
"1982-09-02","72.0","57.0","0.00","0.00","0.00"
"1982-09-03","75.0","50.0","0.00","0.00","0.00"
