"Date","Maximum Temperature degrees (F)","Minimum Temperature degrees (F)","Precipitation (inches)","Snow (inches)","Snow Depth (inches)"
"1872-10-19","71.0","40.0","0.00","M","M"
"1872-10-20","67.0","44.0","0.00","M","M"
"1872-10-21","57.0","38.0","0.00","M","M"
"1872-10-22","51.0","28.0","0.00","M","M"
"1872-10-23","61.0","29.0","0.00","M","M"
"1872-10-24","63.0","34.0","0.00","M","M"
"1872-10-25","60.0","37.0","0.00","M","M"
"1872-10-26","60.0","32.0","0.00","M","M"
"1872-10-27","62.0","32.0","0.00","M","M"
"1872-10-28","59.0","41.0","0.00","M","M"
"1872-10-29","58.0","50.0","0.15","M","M"
"1872-10-30","50.0","38.0","0.37","M","M"
"1872-10-31","42.0","35.0","0.00","M","M"
"1872-11-01","47.0","31.0","0.00","M","M"
"1872-11-02","49.0","34.0","0.00","M","M"
"1872-11-03","44.0","36.0","0.00","M","M"
"1872-11-04","41.0","32.0","0.33","M","M"
"1872-11-05","41.0","34.0","0.07","M","M"
"1872-11-06","48.0","31.0","0.00","M","M"
"1872-11-07","46.0","34.0","0.00","M","M"
"1872-11-08","41.0","27.0","0.00","M","M"
"1872-11-09","52.0","35.0","0.00","M","M"
"1872-11-10","50.0","30.0","0.00","M","M"
"1872-11-11","37.0","20.0","0.00","M","M"
"1872-11-12","36.0","22.0","0.02","M","M"
"1872-11-13","37.0","26.0","0.82","M","M"
"1872-11-14","33.0","19.0","0.00","M","M"
"1872-11-15","25.0","16.0","0.02","M","M"
"1872-11-16","26.0","11.0","0.00","M","M"
"1872-11-17","22.0","8.0","0.00","M","M"
"1872-11-18","18.0","0.0","0.00","M","M"
"1872-11-19","14.0","2.0","0.00","M","M"
"1872-11-20","17.0","-2.0","0.03","M","M"
"1872-11-21","27.0","17.0","0.02","M","M"
"1872-11-22","34.0","23.0","0.04","M","M"
"1872-11-23","35.0","25.0","0.00","M","M"
"1872-11-24","30.0","22.0","0.49","M","M"
"1872-11-25","26.0","16.0","0.03","M","M"
"1872-11-26","24.0","-1.0","0.03","M","M"
"1872-11-27","7.0","-13.0","0.00","M","M"
"1872-11-28","-1.0","-13.0","0.00","M","M"
"1872-11-29","10.0","-14.0","0.00","M","M"
"1872-11-30","20.0","-9.0","0.01","M","M"
"1872-12-01","34.0","19.0","0.03","M","M"
"1872-12-02","33.0","17.0","0.00","M","M"
"1872-12-03","22.0","13.0","0.00","M","M"
"1872-12-04","35.0","13.0","0.00","M","M"
"1872-12-05","32.0","15.0","0.00","M","M"
"1872-12-06","25.0","13.0","0.00","M","M"
"1872-12-07","39.0","22.0","0.00","M","M"
"1872-12-08","28.0","-6.0","0.00","M","M"
"1872-12-09","6.0","-14.0","0.00","M","M"
"1872-12-10","16.0","1.0","0.00","M","M"
"1872-12-11","21.0","9.0","0.00","M","M"
"1872-12-12","26.0","15.0","0.00","M","M"
"1872-12-13","24.0","12.0","0.00","M","M"
"1872-12-14","16.0","-6.0","0.00","M","M"
"1872-12-15","8.0","-13.0","0.00","M","M"
"1872-12-16","7.0","-6.0","0.00","M","M"
"1872-12-17","11.0","0.0","0.00","M","M"
"1872-12-18","1.0","-15.0","0.02","M","M"
"1872-12-19","0.0","-19.0","0.00","M","M"
"1872-12-20","-3.0","-13.0","0.00","M","M"
"1872-12-21","-10.0","-23.0","0.00","M","M"
"1872-12-22","4.0","-10.0","0.00","M","M"
"1872-12-23","-6.0","-27.0","0.00","M","M"
"1872-12-24","-9.0","-31.0","0.00","M","M"
"1872-12-25","4.0","-9.0","0.50","M","M"
"1872-12-26","4.0","-9.0","0.00","M","M"
"1872-12-27","-2.0","-24.0","0.00","M","M"
"1872-12-28","10.0","-18.0","0.02","M","M"
"1872-12-29","17.0","7.0","0.01","M","M"
"1872-12-30","24.0","14.0","0.05","M","M"
"1872-12-31","20.0","5.0","0.00","M","M"
"1873-01-01","19.0","0.0","0.00","M","M"
"1873-01-02","24.0","14.0","0.10","M","M"
"1873-01-03","19.0","3.0","0.28","M","M"
"1873-01-04","20.0","-4.0","0.00","M","M"
"1873-01-05","7.0","-11.0","0.00","M","M"
"1873-01-06","21.0","-14.0","0.01","M","M"
"1873-01-07","30.0","3.0","0.16","M","M"
"1873-01-08","5.0","-9.0","0.25","M","M"
"1873-01-09","-5.0","-15.0","0.00","M","M"
"1873-01-10","5.0","-16.0","0.00","M","M"
"1873-01-11","14.0","2.0","0.00","M","M"
"1873-01-12","26.0","12.0","0.00","M","M"
"1873-01-13","21.0","15.0","0.00","M","M"
"1873-01-14","28.0","15.0","0.00","M","M"
"1873-01-15","29.0","2.0","0.30","M","M"
"1873-01-16","9.0","-17.0","0.00","M","M"
"1873-01-17","-2.0","-25.0","0.00","M","M"
"1873-01-18","4.0","-26.0","0.00","M","M"
"1873-01-19","23.0","0.0","0.00","M","M"
"1873-01-20","27.0","16.0","0.08","M","M"
"1873-01-21","26.0","20.0","T","M","M"
"1873-01-22","24.0","3.0","0.02","M","M"
"1873-01-23","10.0","-1.0","0.00","M","M"
"1873-01-24","10.0","-9.0","0.00","M","M"
"1873-01-25","10.0","-14.0","0.00","M","M"
"1873-01-26","11.0","0.0","0.00","M","M"
"1873-01-27","5.0","-10.0","0.00","M","M"
"1873-01-28","-6.0","-29.0","0.00","M","M"
"1873-01-29","7.0","-21.0","0.02","M","M"
"1873-01-30","25.0","7.0","0.06","M","M"
"1873-01-31","7.0","-7.0","0.03","M","M"
"1873-02-01","-3.0","-14.0","0.00","M","M"
"1873-02-02","12.0","-20.0","0.00","M","M"
"1873-02-03","22.0","2.0","0.00","M","M"
"1873-02-04","22.0","4.0","0.00","M","M"
"1873-02-05","29.0","-1.0","0.00","M","M"
"1873-02-06","38.0","8.0","0.00","M","M"
"1873-02-07","34.0","14.0","T","M","M"
"1873-02-08","14.0","0.0","0.00","M","M"
"1873-02-09","24.0","0.0","0.00","M","M"
"1873-02-10","35.0","17.0","0.00","M","M"
"1873-02-11","19.0","5.0","0.00","M","M"
"1873-02-12","19.0","-2.0","0.00","M","M"
"1873-02-13","22.0","8.0","0.00","M","M"
"1873-02-14","26.0","3.0","0.00","M","M"
"1873-02-15","37.0","18.0","0.14","M","M"
"1873-02-16","39.0","20.0","0.00","M","M"
"1873-02-17","41.0","27.0","0.00","M","M"
"1873-02-18","39.0","8.0","0.50","M","M"
"1873-02-19","26.0","1.0","0.00","M","M"
"1873-02-20","23.0","-10.0","0.05","M","M"
"1873-02-21","0.0","-21.0","0.00","M","M"
"1873-02-22","6.0","-22.0","0.00","M","M"
"1873-02-23","7.0","-17.0","0.00","M","M"
"1873-02-24","19.0","-9.0","0.00","M","M"
"1873-02-25","28.0","3.0","0.00","M","M"
"1873-02-26","29.0","13.0","0.83","M","M"
"1873-02-27","29.0","16.0","0.02","M","M"
"1873-02-28","25.0","3.0","0.00","M","M"
"1873-03-01","25.0","2.0","0.05","M","M"
"1873-03-02","25.0","3.0","0.00","M","M"
"1873-03-03","6.0","-13.0","0.00","M","M"
"1873-03-04","17.0","-22.0","0.00","M","M"
"1873-03-05","31.0","12.0","0.00","M","M"
"1873-03-06","46.0","27.0","0.00","M","M"
"1873-03-07","45.0","18.0","0.02","M","M"
"1873-03-08","35.0","12.0","0.00","M","M"
"1873-03-09","35.0","18.0","0.00","M","M"
"1873-03-10","42.0","26.0","0.00","M","M"
"1873-03-11","31.0","6.0","0.00","M","M"
"1873-03-12","35.0","8.0","0.00","M","M"
"1873-03-13","45.0","28.0","0.00","M","M"
"1873-03-14","48.0","30.0","0.30","M","M"
"1873-03-15","37.0","25.0","0.00","M","M"
"1873-03-16","40.0","30.0","0.00","M","M"
"1873-03-17","50.0","30.0","0.00","M","M"
"1873-03-18","50.0","25.0","0.30","M","M"
"1873-03-19","36.0","15.0","0.00","M","M"
"1873-03-20","27.0","5.0","0.00","M","M"
"1873-03-21","35.0","12.0","0.00","M","M"
"1873-03-22","48.0","5.0","0.00","M","M"
"1873-03-23","33.0","6.0","0.00","M","M"
"1873-03-24","26.0","12.0","0.04","M","M"
"1873-03-25","25.0","7.0","0.03","M","M"
"1873-03-26","26.0","4.0","0.00","M","M"
"1873-03-27","40.0","8.0","0.00","M","M"
"1873-03-28","36.0","21.0","0.60","M","M"
"1873-03-29","43.0","24.0","0.00","M","M"
"1873-03-30","42.0","34.0","0.00","M","M"
"1873-03-31","52.0","26.0","0.00","M","M"
"1873-04-01","43.0","34.0","0.10","M","M"
"1873-04-02","48.0","27.0","0.00","M","M"
"1873-04-03","60.0","30.0","0.00","M","M"
"1873-04-04","51.0","40.0","0.00","M","M"
"1873-04-05","53.0","37.0","0.34","M","M"
"1873-04-06","45.0","32.0","0.30","M","M"
"1873-04-07","39.0","31.0","0.08","M","M"
"1873-04-08","39.0","27.0","0.18","M","M"
"1873-04-09","39.0","23.0","0.07","M","M"
"1873-04-10","45.0","30.0","0.00","M","M"
"1873-04-11","50.0","34.0","0.00","M","M"
"1873-04-12","54.0","32.0","0.00","M","M"
"1873-04-13","62.0","42.0","0.00","M","M"
"1873-04-14","61.0","49.0","0.15","M","M"
"1873-04-15","51.0","41.0","0.99","M","M"
"1873-04-16","50.0","36.0","0.00","M","M"
"1873-04-17","55.0","34.0","0.00","M","M"
"1873-04-18","62.0","38.0","0.00","M","M"
"1873-04-19","53.0","30.0","0.00","M","M"
"1873-04-20","46.0","34.0","0.00","M","M"
"1873-04-21","50.0","32.0","0.00","M","M"
"1873-04-22","38.0","25.0","0.11","M","M"
"1873-04-23","41.0","26.0","0.00","M","M"
"1873-04-24","40.0","31.0","0.12","M","M"
"1873-04-25","55.0","30.0","0.00","M","M"
"1873-04-26","56.0","35.0","0.00","M","M"
"1873-04-27","67.0","37.0","0.00","M","M"
"1873-04-28","65.0","35.0","T","M","M"
"1873-04-29","65.0","35.0","0.00","M","M"
"1873-04-30","63.0","46.0","0.00","M","M"
"1873-05-01","62.0","35.0","0.00","M","M"
"1873-05-02","64.0","45.0","0.00","M","M"
"1873-05-03","69.0","36.0","0.00","M","M"
"1873-05-04","73.0","45.0","0.00","M","M"
"1873-05-05","73.0","50.0","0.00","M","M"
"1873-05-06","73.0","54.0","0.00","M","M"
"1873-05-07","72.0","55.0","T","M","M"
"1873-05-08","60.0","40.0","0.00","M","M"
"1873-05-09","51.0","40.0","0.00","M","M"
"1873-05-10","51.0","42.0","0.00","M","M"
"1873-05-11","62.0","40.0","0.12","M","M"
"1873-05-12","70.0","35.0","0.00","M","M"
"1873-05-13","52.0","32.0","0.08","M","M"
"1873-05-14","55.0","35.0","0.00","M","M"
"1873-05-15","65.0","44.0","0.00","M","M"
"1873-05-16","70.0","46.0","0.00","M","M"
"1873-05-17","69.0","53.0","0.04","M","M"
"1873-05-18","59.0","50.0","0.17","M","M"
"1873-05-19","70.0","40.0","0.84","M","M"
"1873-05-20","60.0","46.0","0.00","M","M"
"1873-05-21","60.0","49.0","0.74","M","M"
"1873-05-22","72.0","52.0","0.05","M","M"
"1873-05-23","70.0","58.0","0.00","M","M"
"1873-05-24","69.0","56.0","0.00","M","M"
"1873-05-25","73.0","54.0","0.31","M","M"
"1873-05-26","72.0","60.0","1.60","M","M"
"1873-05-27","69.0","56.0","0.03","M","M"
"1873-05-28","76.0","54.0","0.00","M","M"
"1873-05-29","66.0","47.0","1.65","M","M"
"1873-05-30","67.0","38.0","0.00","M","M"
"1873-05-31","71.0","40.0","0.00","M","M"
"1873-06-01","75.0","53.0","0.00","M","M"
"1873-06-02","75.0","60.0","0.03","M","M"
"1873-06-03","70.0","60.0","0.37","M","M"
"1873-06-04","81.0","54.0","0.00","M","M"
"1873-06-05","85.0","59.0","0.00","M","M"
"1873-06-06","91.0","62.0","0.00","M","M"
"1873-06-07","87.0","70.0","0.00","M","M"
"1873-06-08","81.0","67.0","0.17","M","M"
"1873-06-09","73.0","52.0","0.96","M","M"
"1873-06-10","76.0","52.0","0.00","M","M"
"1873-06-11","76.0","52.0","0.00","M","M"
"1873-06-12","80.0","62.0","0.00","M","M"
"1873-06-13","79.0","58.0","0.27","M","M"
"1873-06-14","82.0","53.0","0.00","M","M"
"1873-06-15","87.0","61.0","0.00","M","M"
"1873-06-16","84.0","58.0","0.00","M","M"
"1873-06-17","89.0","64.0","0.00","M","M"
"1873-06-18","91.0","72.0","0.00","M","M"
"1873-06-19","82.0","62.0","0.00","M","M"
"1873-06-20","85.0","57.0","0.00","M","M"
"1873-06-21","90.0","62.0","0.03","M","M"
"1873-06-22","82.0","60.0","2.08","M","M"
"1873-06-23","86.0","68.0","2.52","M","M"
"1873-06-24","86.0","67.0","0.50","M","M"
"1873-06-25","90.0","72.0","0.04","M","M"
"1873-06-26","91.0","72.0","0.00","M","M"
"1873-06-27","86.0","69.0","0.01","M","M"
"1873-06-28","85.0","63.0","0.03","M","M"
"1873-06-29","71.0","61.0","0.05","M","M"
"1873-06-30","77.0","57.0","0.68","M","M"
"1873-07-01","77.0","55.0","0.02","M","M"
"1873-07-02","81.0","56.0","0.00","M","M"
"1873-07-03","84.0","62.0","0.04","M","M"
"1873-07-04","82.0","60.0","0.62","M","M"
"1873-07-05","70.0","54.0","0.00","M","M"
"1873-07-06","77.0","57.0","0.00","M","M"
"1873-07-07","76.0","60.0","0.04","M","M"
"1873-07-08","77.0","55.0","0.00","M","M"
"1873-07-09","67.0","62.0","0.01","M","M"
"1873-07-10","70.0","52.0","0.00","M","M"
"1873-07-11","76.0","51.0","0.00","M","M"
"1873-07-12","78.0","59.0","0.00","M","M"
"1873-07-13","91.0","58.0","0.00","M","M"
"1873-07-14","82.0","66.0","0.00","M","M"
"1873-07-15","85.0","58.0","0.10","M","M"
"1873-07-16","92.0","69.0","0.24","M","M"
"1873-07-17","77.0","64.0","0.00","M","M"
"1873-07-18","67.0","49.0","0.11","M","M"
"1873-07-19","78.0","46.0","0.00","M","M"
"1873-07-20","78.0","57.0","0.00","M","M"
"1873-07-21","84.0","58.0","0.00","M","M"
"1873-07-22","84.0","61.0","0.00","M","M"
"1873-07-23","88.0","66.0","0.00","M","M"
"1873-07-24","87.0","69.0","0.40","M","M"
"1873-07-25","79.0","65.0","0.00","M","M"
"1873-07-26","78.0","59.0","0.00","M","M"
"1873-07-27","80.0","57.0","0.44","M","M"
"1873-07-28","74.0","58.0","0.00","M","M"
"1873-07-29","80.0","62.0","0.00","M","M"
"1873-07-30","71.0","58.0","1.05","M","M"
"1873-07-31","76.0","55.0","0.76","M","M"
"1873-08-01","75.0","60.0","0.05","M","M"
"1873-08-02","69.0","54.0","0.00","M","M"
"1873-08-03","77.0","52.0","0.00","M","M"
"1873-08-04","80.0","54.0","0.00","M","M"
"1873-08-05","84.0","57.0","0.00","M","M"
"1873-08-06","81.0","60.0","1.32","M","M"
"1873-08-07","84.0","61.0","0.00","M","M"
"1873-08-08","86.0","61.0","0.00","M","M"
"1873-08-09","89.0","69.0","0.00","M","M"
"1873-08-10","81.0","68.0","0.00","M","M"
"1873-08-11","82.0","61.0","0.00","M","M"
"1873-08-12","82.0","59.0","0.00","M","M"
"1873-08-13","82.0","62.0","0.00","M","M"
"1873-08-14","71.0","66.0","0.54","M","M"
"1873-08-15","71.0","59.0","0.05","M","M"
"1873-08-16","74.0","50.0","0.00","M","M"
"1873-08-17","68.0","57.0","1.12","M","M"
"1873-08-18","82.0","53.0","0.00","M","M"
"1873-08-19","81.0","64.0","0.00","M","M"
"1873-08-20","89.0","64.0","0.00","M","M"
"1873-08-21","77.0","64.0","0.36","M","M"
"1873-08-22","76.0","57.0","0.00","M","M"
"1873-08-23","79.0","60.0","0.06","M","M"
"1873-08-24","84.0","67.0","0.12","M","M"
"1873-08-25","79.0","61.0","0.00","M","M"
"1873-08-26","72.0","59.0","0.50","M","M"
"1873-08-27","78.0","60.0","0.00","M","M"
"1873-08-28","84.0","62.0","0.00","M","M"
"1873-08-29","84.0","66.0","0.37","M","M"
"1873-08-30","77.0","67.0","0.12","M","M"
"1873-08-31","73.0","62.0","0.00","M","M"
"1873-09-01","71.0","52.0","0.00","M","M"
"1873-09-02","77.0","49.0","0.00","M","M"
"1873-09-03","83.0","57.0","0.00","M","M"
"1873-09-04","66.0","57.0","0.25","M","M"
"1873-09-05","57.0","46.0","0.00","M","M"
"1873-09-06","68.0","49.0","0.00","M","M"
"1873-09-07","60.0","48.0","0.00","M","M"
"1873-09-08","65.0","42.0","0.00","M","M"
"1873-09-09","63.0","52.0","0.09","M","M"
"1873-09-10","81.0","51.0","0.00","M","M"
"1873-09-11","86.0","59.0","0.00","M","M"
"1873-09-12","59.0","46.0","0.06","M","M"
"1873-09-13","51.0","35.0","0.00","M","M"
"1873-09-14","59.0","35.0","0.00","M","M"
"1873-09-15","65.0","48.0","0.01","M","M"
"1873-09-16","62.0","38.0","0.00","M","M"
"1873-09-17","76.0","50.0","0.10","M","M"
"1873-09-18","52.0","40.0","0.08","M","M"
"1873-09-19","52.0","33.0","0.00","M","M"
"1873-09-20","59.0","30.0","0.10","M","M"
"1873-09-21","61.0","41.0","0.03","M","M"
"1873-09-22","58.0","38.0","0.00","M","M"
"1873-09-23","61.0","38.0","T","M","M"
"1873-09-24","55.0","47.0","1.01","M","M"
"1873-09-25","58.0","42.0","0.07","M","M"
"1873-09-26","67.0","51.0","0.00","M","M"
"1873-09-27","51.0","41.0","0.12","M","M"
"1873-09-28","51.0","43.0","0.65","M","M"
"1873-09-29","48.0","33.0","0.00","M","M"
"1873-09-30","51.0","32.0","0.00","M","M"
"1873-10-01","52.0","30.0","0.00","M","M"
"1873-10-02","57.0","35.0","0.00","M","M"
"1873-10-03","44.0","39.0","0.67","M","M"
"1873-10-04","51.0","38.0","0.01","M","M"
"1873-10-05","42.0","35.0","0.00","M","M"
"1873-10-06","47.0","25.0","0.00","M","M"
"1873-10-07","67.0","35.0","0.00","M","M"
"1873-10-08","71.0","44.0","0.00","M","M"
"1873-10-09","66.0","50.0","0.00","M","M"
"1873-10-10","63.0","47.0","0.00","M","M"
"1873-10-11","56.0","42.0","0.00","M","M"
"1873-10-12","60.0","33.0","0.00","M","M"
"1873-10-13","65.0","42.0","0.00","M","M"
"1873-10-14","62.0","34.0","0.00","M","M"
"1873-10-15","73.0","52.0","T","M","M"
"1873-10-16","52.0","45.0","0.14","M","M"
"1873-10-17","63.0","39.0","0.98","M","M"
"1873-10-18","44.0","35.0","0.02","M","M"
"1873-10-19","52.0","30.0","0.00","M","M"
"1873-10-20","55.0","30.0","0.00","M","M"
"1873-10-21","57.0","31.0","0.00","M","M"
"1873-10-22","37.0","22.0","0.07","M","M"
"1873-10-23","35.0","18.0","0.00","M","M"
"1873-10-24","40.0","24.0","0.00","M","M"
"1873-10-25","34.0","28.0","0.23","M","M"
"1873-10-26","34.0","29.0","0.23","M","M"
"1873-10-27","31.0","23.0","0.05","M","M"
"1873-10-28","29.0","20.0","0.00","M","M"
"1873-10-29","30.0","18.0","0.06","M","M"
"1873-10-30","29.0","18.0","0.11","M","M"
"1873-10-31","26.0","17.0","0.00","M","M"
"1873-11-01","38.0","11.0","0.00","M","M"
"1873-11-02","34.0","18.0","0.01","M","M"
"1873-11-03","42.0","10.0","0.00","M","M"
"1873-11-04","29.0","19.0","0.00","M","M"
"1873-11-05","27.0","14.0","0.00","M","M"
"1873-11-06","42.0","20.0","0.00","M","M"
"1873-11-07","42.0","28.0","0.02","M","M"
"1873-11-08","44.0","25.0","0.01","M","M"
"1873-11-09","34.0","29.0","0.00","M","M"
"1873-11-10","41.0","31.0","0.00","M","M"
"1873-11-11","34.0","27.0","0.21","M","M"
"1873-11-12","27.0","14.0","T","M","M"
"1873-11-13","21.0","14.0","0.00","M","M"
"1873-11-14","36.0","12.0","0.00","M","M"
"1873-11-15","48.0","24.0","0.00","M","M"
"1873-11-16","39.0","33.0","0.01","M","M"
"1873-11-17","35.0","30.0","0.15","M","M"
"1873-11-18","30.0","7.0","0.00","M","M"
"1873-11-19","17.0","-1.0","0.00","M","M"
"1873-11-20","24.0","10.0","0.00","M","M"
"1873-11-21","36.0","17.0","0.00","M","M"
"1873-11-22","27.0","13.0","0.00","M","M"
"1873-11-23","32.0","13.0","0.00","M","M"
"1873-11-24","39.0","21.0","0.13","M","M"
"1873-11-25","28.0","23.0","0.00","M","M"
"1873-11-26","27.0","21.0","0.19","M","M"
"1873-11-27","21.0","2.0","0.00","M","M"
"1873-11-28","16.0","-5.0","0.00","M","M"
"1873-11-29","23.0","10.0","0.04","M","M"
"1873-11-30","26.0","17.0","0.02","M","M"
"1873-12-01","35.0","25.0","0.00","M","M"
"1873-12-02","35.0","21.0","0.04","M","M"
"1873-12-03","21.0","8.0","0.09","M","M"
"1873-12-04","8.0","-8.0","0.01","M","M"
"1873-12-05","2.0","-14.0","0.00","M","M"
"1873-12-06","16.0","-11.0","0.02","M","M"
"1873-12-07","28.0","15.0","0.06","M","M"
"1873-12-08","36.0","23.0","0.10","M","M"
"1873-12-09","23.0","9.0","0.01","M","M"
"1873-12-10","30.0","1.0","0.01","M","M"
"1873-12-11","30.0","16.0","0.00","M","M"
"1873-12-12","18.0","9.0","0.01","M","M"
"1873-12-13","20.0","1.0","0.00","M","M"
"1873-12-14","26.0","6.0","0.00","M","M"
"1873-12-15","39.0","16.0","0.00","M","M"
"1873-12-16","32.0","20.0","0.00","M","M"
"1873-12-17","25.0","11.0","0.00","M","M"
"1873-12-18","22.0","7.0","0.00","M","M"
"1873-12-19","20.0","3.0","0.00","M","M"
"1873-12-20","4.0","-12.0","0.00","M","M"
"1873-12-21","17.0","-10.0","0.03","M","M"
"1873-12-22","36.0","16.0","0.00","M","M"
"1873-12-23","36.0","34.0","0.00","M","M"
"1873-12-24","34.0","31.0","0.00","M","M"
"1873-12-25","33.0","26.0","0.00","M","M"
"1873-12-26","28.0","18.0","0.00","M","M"
"1873-12-27","18.0","10.0","0.00","M","M"
"1873-12-28","28.0","9.0","0.00","M","M"
"1873-12-29","24.0","5.0","0.00","M","M"
"1873-12-30","28.0","4.0","0.00","M","M"
"1873-12-31","34.0","19.0","0.00","M","M"
"1874-01-01","39.0","20.0","0.00","M","M"
"1874-01-02","43.0","25.0","0.00","M","M"
"1874-01-03","38.0","6.0","0.01","M","M"
"1874-01-04","6.0","-8.0","0.00","M","M"
"1874-01-05","22.0","-2.0","0.00","M","M"
"1874-01-06","30.0","14.0","0.00","M","M"
"1874-01-07","37.0","10.0","0.00","M","M"
"1874-01-08","34.0","18.0","0.00","M","M"
"1874-01-09","32.0","13.0","0.00","M","M"
"1874-01-10","14.0","7.0","0.01","M","M"
"1874-01-11","10.0","2.0","0.00","M","M"
"1874-01-12","16.0","-1.0","0.02","M","M"
"1874-01-13","16.0","-11.0","0.02","M","M"
"1874-01-14","-8.0","-23.0","0.00","M","M"
"1874-01-15","2.0","-16.0","0.00","M","M"
"1874-01-16","20.0","2.0","0.00","M","M"
"1874-01-17","33.0","18.0","0.00","M","M"
"1874-01-18","34.0","20.0","0.06","M","M"
"1874-01-19","20.0","0.0","0.00","M","M"
"1874-01-20","28.0","10.0","0.27","M","M"
"1874-01-21","30.0","5.0","0.00","M","M"
"1874-01-22","6.0","-6.0","0.00","M","M"
"1874-01-23","6.0","-10.0","0.00","M","M"
"1874-01-24","4.0","-18.0","0.00","M","M"
"1874-01-25","8.0","-13.0","0.00","M","M"
"1874-01-26","33.0","8.0","0.00","M","M"
"1874-01-27","34.0","24.0","0.04","M","M"
"1874-01-28","24.0","5.0","0.00","M","M"
"1874-01-29","14.0","8.0","0.02","M","M"
"1874-01-30","10.0","4.0","0.04","M","M"
"1874-01-31","15.0","-4.0","0.00","M","M"
"1874-02-01","20.0","1.0","0.00","M","M"
"1874-02-02","25.0","9.0","0.01","M","M"
"1874-02-03","24.0","10.0","0.07","M","M"
"1874-02-04","22.0","9.0","0.01","M","M"
"1874-02-05","23.0","-3.0","0.03","M","M"
"1874-02-06","28.0","15.0","0.28","M","M"
"1874-02-07","26.0","12.0","0.00","M","M"
"1874-02-08","26.0","10.0","0.00","M","M"
"1874-02-09","23.0","-3.0","0.00","M","M"
"1874-02-10","26.0","8.0","0.00","M","M"
"1874-02-11","29.0","3.0","0.00","M","M"
"1874-02-12","28.0","13.0","0.05","M","M"
"1874-02-13","13.0","-6.0","0.00","M","M"
"1874-02-14","21.0","-4.0","T","M","M"
"1874-02-15","22.0","9.0","0.00","M","M"
"1874-02-16","25.0","-1.0","0.00","M","M"
"1874-02-17","28.0","-4.0","0.00","M","M"
"1874-02-18","28.0","10.0","0.00","M","M"
"1874-02-19","30.0","4.0","0.02","M","M"
"1874-02-20","27.0","-11.0","0.00","M","M"
"1874-02-21","19.0","-1.0","0.00","M","M"
"1874-02-22","13.0","5.0","0.48","M","M"
"1874-02-23","12.0","-3.0","0.12","M","M"
"1874-02-24","3.0","-18.0","0.00","M","M"
"1874-02-25","10.0","-15.0","0.00","M","M"
"1874-02-26","24.0","3.0","0.00","M","M"
"1874-02-27","36.0","4.0","0.00","M","M"
"1874-02-28","33.0","7.0","0.00","M","M"
"1874-03-01","43.0","15.0","0.00","M","M"
"1874-03-02","46.0","30.0","0.00","M","M"
"1874-03-03","38.0","14.0","0.00","M","M"
"1874-03-04","22.0","6.0","0.00","M","M"
"1874-03-05","31.0","18.0","0.18","M","M"
"1874-03-06","37.0","23.0","0.30","M","M"
"1874-03-07","29.0","10.0","1.02","M","M"
"1874-03-08","22.0","0.0","0.00","M","M"
"1874-03-09","26.0","6.0","0.00","M","M"
"1874-03-10","25.0","16.0","0.08","M","M"
"1874-03-11","20.0","2.0","0.00","M","M"
"1874-03-12","16.0","-5.0","0.00","M","M"
"1874-03-13","23.0","-5.0","0.00","M","M"
"1874-03-14","34.0","12.0","0.07","M","M"
"1874-03-15","38.0","30.0","0.25","M","M"
"1874-03-16","46.0","35.0","0.07","M","M"
"1874-03-17","43.0","36.0","0.19","M","M"
"1874-03-18","37.0","29.0","0.04","M","M"
"1874-03-19","34.0","21.0","0.02","M","M"
"1874-03-20","43.0","22.0","0.00","M","M"
"1874-03-21","33.0","17.0","T","M","M"
"1874-03-22","30.0","10.0","0.00","M","M"
"1874-03-23","17.0","0.0","0.00","M","M"
"1874-03-24","38.0","5.0","0.00","M","M"
"1874-03-25","40.0","25.0","0.00","M","M"
"1874-03-26","25.0","8.0","0.02","M","M"
"1874-03-27","27.0","11.0","0.00","M","M"
"1874-03-28","22.0","7.0","0.00","M","M"
"1874-03-29","32.0","10.0","0.00","M","M"
"1874-03-30","30.0","19.0","0.00","M","M"
"1874-03-31","25.0","11.0","0.00","M","M"
"1874-04-01","46.0","15.0","0.00","M","M"
"1874-04-02","28.0","12.0","0.00","M","M"
"1874-04-03","24.0","17.0","0.00","M","M"
"1874-04-04","25.0","7.0","0.00","M","M"
"1874-04-05","36.0","19.0","0.00","M","M"
"1874-04-06","38.0","23.0","0.00","M","M"
"1874-04-07","45.0","17.0","0.00","M","M"
"1874-04-08","38.0","24.0","0.00","M","M"
"1874-04-09","43.0","18.0","0.00","M","M"
"1874-04-10","57.0","28.0","0.00","M","M"
"1874-04-11","43.0","23.0","0.00","M","M"
"1874-04-12","51.0","23.0","0.00","M","M"
"1874-04-13","53.0","28.0","0.01","M","M"
"1874-04-14","47.0","32.0","0.31","M","M"
"1874-04-15","44.0","28.0","0.00","M","M"
"1874-04-16","49.0","25.0","0.00","M","M"
"1874-04-17","53.0","30.0","T","M","M"
"1874-04-18","42.0","29.0","0.00","M","M"
"1874-04-19","49.0","24.0","0.00","M","M"
"1874-04-20","49.0","30.0","0.00","M","M"
"1874-04-21","47.0","28.0","0.00","M","M"
"1874-04-22","40.0","23.0","0.00","M","M"
"1874-04-23","43.0","21.0","0.00","M","M"
"1874-04-24","57.0","29.0","0.10","M","M"
"1874-04-25","50.0","39.0","0.35","M","M"
