"Date","Maximum Temperature degrees (F)","Minimum Temperature degrees (F)","Precipitation (inches)","Snow (inches)","Snow Depth (inches)"
"1944-09-10","69.0","57.0","0.01","0.00","0.00"
"1944-09-11","73.0","56.0","0.02","0.00","0.00"
"1944-09-12","67.0","54.0","T","0.00","0.00"
"1944-09-13","61.0","55.0","0.00","0.00","0.00"
"1944-09-14","60.0","53.0","T","0.00","0.00"
"1944-09-15","76.0","53.0","0.00","0.00","0.00"
"1944-09-16","76.0","58.0","0.05","0.00","0.00"
"1944-09-17","88.0","57.0","0.00","0.00","0.00"
"1944-09-18","83.0","59.0","0.01","0.00","0.00"
"1944-09-19","69.0","54.0","0.68","0.00","0.00"
"1944-09-20","70.0","52.0","T","0.00","0.00"
"1944-09-21","64.0","51.0","0.00","0.00","0.00"
"1944-09-22","61.0","45.0","0.00","0.00","0.00"
"1944-09-23","60.0","43.0","0.00","0.00","0.00"
"1944-09-24","66.0","41.0","0.00","0.00","0.00"
"1944-09-25","78.0","50.0","0.00","0.00","0.00"
"1944-09-26","80.0","52.0","0.00","0.00","0.00"
"1944-09-27","61.0","51.0","T","0.00","0.00"
"1944-09-28","64.0","45.0","T","0.00","0.00"
"1944-09-29","67.0","44.0","0.00","0.00","0.00"
"1944-09-30","64.0","46.0","T","0.00","0.00"
"1944-10-01","55.0","43.0","T","0.00","0.00"
"1944-10-02","44.0","40.0","0.06","0.00","0.00"
"1944-10-03","59.0","43.0","0.00","0.00","0.00"
"1944-10-04","63.0","54.0","0.01","0.00","0.00"
"1944-10-05","65.0","54.0","0.18","0.00","0.00"
"1944-10-06","65.0","50.0","0.00","0.00","0.00"
"1944-10-07","59.0","48.0","0.00","0.00","0.00"
"1944-10-08","51.0","40.0","T","0.00","0.00"
"1944-10-09","49.0","33.0","0.00","0.00","0.00"
"1944-10-10","56.0","27.0","0.01","0.00","0.00"
"1944-10-11","54.0","35.0","0.00","0.00","0.00"
"1944-10-12","72.0","38.0","0.00","0.00","0.00"
"1944-10-13","73.0","41.0","0.00","0.00","0.00"
"1944-10-14","57.0","40.0","0.00","0.00","0.00"
"1944-10-15","63.0","34.0","0.00","0.00","0.00"
"1944-10-16","71.0","39.0","0.00","0.00","0.00"
"1944-10-17","74.0","43.0","0.00","0.00","0.00"
"1944-10-18","64.0","41.0","0.00","0.00","0.00"
"1944-10-19","59.0","35.0","0.00","0.00","0.00"
"1944-10-20","62.0","39.0","0.00","0.00","0.00"
"1944-10-21","52.0","34.0","0.00","0.00","0.00"
"1944-10-22","62.0","30.0","0.00","0.00","0.00"
"1944-10-23","63.0","46.0","T","0.00","0.00"
"1944-10-24","70.0","40.0","0.00","0.00","0.00"
"1944-10-25","56.0","38.0","0.00","0.00","0.00"
"1944-10-26","61.0","32.0","0.00","0.00","0.00"
"1944-10-27","69.0","36.0","0.00","0.00","0.00"
"1944-10-28","64.0","43.0","0.00","0.00","0.00"
"1944-10-29","69.0","35.0","0.00","0.00","0.00"
"1944-10-30","74.0","43.0","0.00","0.00","0.00"
"1944-10-31","76.0","47.0","0.00","0.00","0.00"
"1944-11-01","75.0","46.0","0.01","0.00","0.00"
"1944-11-02","64.0","37.0","0.00","0.00","0.00"
"1944-11-03","38.0","26.0","T","T","0.00"
"1944-11-04","42.0","28.0","0.00","0.00","0.00"
"1944-11-05","38.0","29.0","T","T","0.00"
"1944-11-06","45.0","36.0","T","T","0.00"
"1944-11-07","59.0","45.0","0.13","0.00","0.00"
"1944-11-08","53.0","44.0","0.06","0.00","0.00"
"1944-11-09","47.0","38.0","0.02","0.00","0.00"
"1944-11-10","42.0","37.0","T","0.00","0.00"
"1944-11-11","52.0","40.0","0.00","0.00","0.00"
"1944-11-12","59.0","41.0","0.00","0.00","0.00"
"1944-11-13","62.0","50.0","0.12","0.00","0.00"
"1944-11-14","54.0","38.0","0.74","0.00","0.00"
"1944-11-15","46.0","39.0","0.67","0.00","0.00"
"1944-11-16","39.0","31.0","T","0.00","0.00"
"1944-11-17","34.0","27.0","0.00","0.00","0.00"
"1944-11-18","37.0","31.0","0.01","T","0.00"
"1944-11-19","46.0","37.0","0.03","T","0.00"
"1944-11-20","40.0","34.0","0.00","0.00","0.00"
"1944-11-21","34.0","30.0","T","T","0.00"
"1944-11-22","34.0","30.0","0.03","T","0.00"
"1944-11-23","35.0","31.0","0.02","0.20","0.00"
"1944-11-24","38.0","33.0","0.00","0.00","0.00"
"1944-11-25","37.0","31.0","0.11","0.90","T"
"1944-11-26","34.0","26.0","0.09","0.60","1.00"
"1944-11-27","26.0","21.0","T","T","T"
"1944-11-28","26.0","22.0","0.06","0.70","T"
"1944-11-29","23.0","17.0","T","0.10","1.00"
"1944-11-30","21.0","9.0","T","T","1.00"
"1944-12-01","21.0","0.0","0.00","0.00","1.00"
"1944-12-02","30.0","7.0","0.00","0.00","1.00"
"1944-12-03","35.0","30.0","0.03","0.00","T"
"1944-12-04","35.0","32.0","T","T","0.00"
"1944-12-05","33.0","28.0","0.00","0.00","0.00"
"1944-12-06","35.0","27.0","T","0.00","0.00"
"1944-12-07","37.0","26.0","0.00","0.00","0.00"
"1944-12-08","29.0","25.0","T","T","0.00"
"1944-12-09","29.0","25.0","T","T","0.00"
"1944-12-10","25.0","21.0","0.01","0.10","0.00"
"1944-12-11","24.0","16.0","T","T","0.00"
"1944-12-12","30.0","14.0","T","T","0.00"
"1944-12-13","22.0","15.0","T","T","0.00"
"1944-12-14","36.0","15.0","0.00","0.00","0.00"
"1944-12-15","34.0","16.0","T","T","0.00"
"1944-12-16","37.0","12.0","0.00","0.00","0.00"
"1944-12-17","32.0","1.0","T","T","0.00"
"1944-12-18","20.0","0.0","0.03","0.50","T"
"1944-12-19","29.0","15.0","T","T","T"
"1944-12-20","28.0","-1.0","T","T","T"
"1944-12-21","7.0","-10.0","0.00","0.00","T"
"1944-12-22","19.0","3.0","T","T","T"
"1944-12-23","19.0","-3.0","0.00","0.00","T"
"1944-12-24","24.0","6.0","T","T","T"
"1944-12-25","15.0","-5.0","0.00","0.00","T"
"1944-12-26","19.0","-8.0","0.00","0.00","0.00"
"1944-12-27","23.0","5.0","T","T","0.00"
"1944-12-28","21.0","1.0","0.00","0.00","0.00"
"1944-12-29","30.0","18.0","T","T","0.00"
"1944-12-30","33.0","27.0","T","0.10","0.00"
"1944-12-31","27.0","3.0","0.02","0.40","1.00"
"1945-01-01","3.0","-8.0","0.00","0.00","1.00"
"1945-01-02","16.0","-13.0","T","T","1.00"
"1945-01-03","11.0","-5.0","T","T","1.00"
"1945-01-04","9.0","-9.0","0.00","0.00","1.00"
"1945-01-05","1.0","-8.0","T","T","1.00"
"1945-01-06","13.0","1.0","0.05","0.70","1.00"
"1945-01-07","22.0","13.0","0.03","0.40","1.00"
"1945-01-08","18.0","-12.0","0.03","0.40","2.00"
"1945-01-09","5.0","-15.0","0.10","2.00","3.00"
"1945-01-10","11.0","0.0","T","T","4.00"
"1945-01-11","33.0","5.0","T","T","4.00"
"1945-01-12","29.0","10.0","T","T","3.00"
"1945-01-13","26.0","11.0","0.15","1.70","5.00"
"1945-01-14","27.0","22.0","0.01","T","4.00"
"1945-01-15","26.0","6.0","T","T","4.00"
"1945-01-16","22.0","-4.0","0.00","0.00","4.00"
"1945-01-17","26.0","15.0","0.23","2.50","5.00"
"1945-01-18","36.0","26.0","T","T","5.00"
"1945-01-19","30.0","23.0","T","T","5.00"
"1945-01-20","29.0","23.0","0.03","0.40","5.00"
"1945-01-21","32.0","22.0","T","T","5.00"
"1945-01-22","28.0","13.0","0.00","0.00","5.00"
"1945-01-23","36.0","16.0","0.00","0.00","4.00"
"1945-01-24","30.0","12.0","0.00","0.00","4.00"
"1945-01-25","31.0","16.0","0.00","0.00","4.00"
"1945-01-26","23.0","4.0","T","T","4.00"
"1945-01-27","19.0","4.0","T","0.10","4.00"
"1945-01-28","12.0","-5.0","T","T","4.00"
"1945-01-29","10.0","3.0","T","T","4.00"
"1945-01-30","8.0","0.0","T","T","4.00"
"1945-01-31","10.0","-12.0","0.00","0.00","4.00"
"1945-02-01","15.0","-10.0","0.00","0.00","4.00"
"1945-02-02","20.0","10.0","T","T","4.00"
"1945-02-03","24.0","17.0","0.25","2.80","5.00"
"1945-02-04","26.0","8.0","0.22","1.80","8.00"
"1945-02-05","25.0","-4.0","0.00","0.00","7.00"
"1945-02-06","27.0","16.0","T","T","7.00"
"1945-02-07","24.0","5.0","0.03","0.50","8.00"
"1945-02-08","27.0","-1.0","T","T","8.00"
"1945-02-09","36.0","23.0","T","T","6.00"
"1945-02-10","28.0","11.0","T","T","5.00"
"1945-02-11","30.0","4.0","0.00","0.00","5.00"
"1945-02-12","33.0","9.0","0.03","0.30","5.00"
"1945-02-13","42.0","32.0","T","T","4.00"
"1945-02-14","44.0","25.0","T","T","3.00"
"1945-02-15","35.0","6.0","0.51","1.00","2.00"
"1945-02-16","6.0","-5.0","0.00","0.00","2.00"
"1945-02-17","6.0","-9.0","0.00","0.00","2.00"
"1945-02-18","8.0","-11.0","0.00","0.00","2.00"
"1945-02-19","16.0","-4.0","0.10","3.50","4.00"
"1945-02-20","32.0","16.0","T","0.10","5.00"
"1945-02-21","27.0","20.0","0.27","2.80","7.00"
"1945-02-22","30.0","18.0","0.05","0.60","8.00"
"1945-02-23","35.0","9.0","T","T","8.00"
"1945-02-24","46.0","18.0","0.02","0.00","6.00"
"1945-02-25","35.0","0.0","0.36","2.00","7.00"
"1945-02-26","19.0","-4.0","T","T","7.00"
"1945-02-27","35.0","9.0","0.00","0.00","6.00"
"1945-02-28","40.0","12.0","0.00","0.00","4.00"
"1945-03-01","36.0","30.0","0.00","0.00","3.00"
"1945-03-02","35.0","18.0","0.01","0.10","3.00"
"1945-03-03","25.0","3.0","0.00","0.00","2.00"
"1945-03-04","40.0","12.0","0.01","T","2.00"
"1945-03-05","27.0","6.0","0.06","0.60","2.00"
"1945-03-06","17.0","-2.0","0.00","0.00","2.00"
"1945-03-07","27.0","-1.0","0.00","0.00","2.00"
"1945-03-08","34.0","12.0","T","T","2.00"
"1945-03-09","39.0","15.0","0.00","0.00","1.00"
"1945-03-10","45.0","20.0","0.00","0.00","1.00"
"1945-03-11","44.0","32.0","0.00","0.00","1.00"
"1945-03-12","49.0","27.0","0.00","0.00","0.00"
"1945-03-13","59.0","35.0","0.00","0.00","0.00"
"1945-03-14","53.0","38.0","0.16","0.00","0.00"
"1945-03-15","48.0","40.0","0.85","0.00","0.00"
"1945-03-16","58.0","37.0","0.21","0.00","0.00"
"1945-03-17","54.0","35.0","0.10","0.00","0.00"
"1945-03-18","60.0","39.0","0.00","0.00","0.00"
"1945-03-19","47.0","33.0","0.00","0.00","0.00"
"1945-03-20","52.0","28.0","0.00","0.00","0.00"
"1945-03-21","59.0","30.0","0.00","0.00","0.00"
"1945-03-22","71.0","38.0","0.00","0.00","0.00"
"1945-03-23","70.0","43.0","0.00","0.00","0.00"
"1945-03-24","70.0","52.0","0.12","0.00","0.00"
"1945-03-25","62.0","51.0","0.25","0.00","0.00"
"1945-03-26","60.0","49.0","0.10","0.00","0.00"
"1945-03-27","67.0","46.0","0.08","0.00","0.00"
"1945-03-28","54.0","38.0","T","0.00","0.00"
"1945-03-29","64.0","35.0","0.00","0.00","0.00"
"1945-03-30","58.0","36.0","0.00","0.00","0.00"
"1945-03-31","65.0","43.0","0.00","0.00","0.00"
"1945-04-01","58.0","37.0","0.00","0.00","0.00"
"1945-04-02","37.0","31.0","T","T","0.00"
"1945-04-03","31.0","26.0","0.28","1.00","0.00"
"1945-04-04","34.0","25.0","0.31","5.00","0.00"
"1945-04-05","42.0","25.0","0.00","0.00","0.00"
"1945-04-06","58.0","35.0","0.02","0.00","0.00"
"1945-04-07","62.0","41.0","0.00","0.00","0.00"
"1945-04-08","69.0","40.0","0.00","0.00","0.00"
"1945-04-09","71.0","53.0","0.00","0.00","0.00"
"1945-04-10","75.0","54.0","0.00","0.00","0.00"
"1945-04-11","67.0","38.0","0.60","0.00","0.00"
"1945-04-12","64.0","34.0","0.02","0.00","0.00"
"1945-04-13","50.0","35.0","0.15","0.00","0.00"
"1945-04-14","45.0","29.0","0.00","0.00","0.00"
"1945-04-15","45.0","34.0","0.07","0.00","0.00"
"1945-04-16","50.0","34.0","0.66","T","0.00"
"1945-04-17","38.0","30.0","T","T","0.00"
"1945-04-18","37.0","28.0","T","T","0.00"
"1945-04-19","60.0","29.0","T","0.00","0.00"
"1945-04-20","63.0","31.0","0.01","T","0.00"
"1945-04-21","46.0","30.0","0.07","T","0.00"
"1945-04-22","51.0","39.0","0.56","0.00","0.00"
"1945-04-23","53.0","36.0","0.20","0.00","0.00"
"1945-04-24","50.0","30.0","0.00","0.00","0.00"
"1945-04-25","51.0","35.0","0.00","0.00","0.00"
"1945-04-26","49.0","29.0","0.00","0.00","0.00"
"1945-04-27","65.0","34.0","0.00","0.00","0.00"
"1945-04-28","65.0","44.0","0.00","0.00","0.00"
"1945-04-29","54.0","38.0","0.00","0.00","0.00"
"1945-04-30","54.0","37.0","0.00","0.00","0.00"
"1945-05-01","48.0","33.0","0.48","T","0.00"
"1945-05-02","53.0","36.0","0.28","0.00","0.00"
"1945-05-03","58.0","38.0","0.00","0.00","0.00"
"1945-05-04","62.0","38.0","0.00","0.00","0.00"
"1945-05-05","70.0","39.0","0.00","0.00","0.00"
"1945-05-06","81.0","49.0","0.00","0.00","0.00"
"1945-05-07","56.0","38.0","T","0.00","0.00"
"1945-05-08","42.0","30.0","T","T","0.00"
"1945-05-09","46.0","28.0","0.00","0.00","0.00"
"1945-05-10","56.0","31.0","0.00","0.00","0.00"
"1945-05-11","54.0","45.0","T","0.00","0.00"
"1945-05-12","61.0","42.0","T","0.00","0.00"
"1945-05-13","50.0","38.0","T","0.00","0.00"
"1945-05-14","53.0","36.0","0.00","0.00","0.00"
"1945-05-15","59.0","37.0","0.00","0.00","0.00"
"1945-05-16","61.0","39.0","0.00","0.00","0.00"
"1945-05-17","67.0","38.0","0.00","0.00","0.00"
"1945-05-18","64.0","40.0","0.00","0.00","0.00"
"1945-05-19","73.0","48.0","T","0.00","0.00"
"1945-05-20","70.0","54.0","0.65","0.00","0.00"
"1945-05-21","57.0","46.0","0.67","0.00","0.00"
"1945-05-22","62.0","46.0","0.01","0.00","0.00"
"1945-05-23","75.0","42.0","0.00","0.00","0.00"
"1945-05-24","72.0","51.0","0.21","0.00","0.00"
"1945-05-25","74.0","54.0","T","0.00","0.00"
"1945-05-26","76.0","55.0","T","0.00","0.00"
"1945-05-27","59.0","48.0","0.67","0.00","0.00"
"1945-05-28","68.0","48.0","0.00","0.00","0.00"
"1945-05-29","62.0","47.0","0.00","0.00","0.00"
"1945-05-30","79.0","46.0","0.00","0.00","0.00"
"1945-05-31","56.0","45.0","0.12","0.00","0.00"
"1945-06-01","51.0","42.0","0.63","0.00","0.00"
"1945-06-02","44.0","38.0","T","0.00","0.00"
"1945-06-03","60.0","34.0","0.00","0.00","0.00"
"1945-06-04","65.0","39.0","0.00","0.00","0.00"
"1945-06-05","67.0","43.0","0.00","0.00","0.00"
"1945-06-06","69.0","50.0","0.02","0.00","0.00"
"1945-06-07","59.0","53.0","0.02","0.00","0.00"
"1945-06-08","61.0","53.0","0.01","0.00","0.00"
"1945-06-09","72.0","54.0","0.18","0.00","0.00"
"1945-06-10","55.0","49.0","1.02","0.00","0.00"
"1945-06-11","76.0","45.0","0.00","0.00","0.00"
"1945-06-12","74.0","56.0","0.16","0.00","0.00"
"1945-06-13","72.0","53.0","0.54","0.00","0.00"
"1945-06-14","70.0","53.0","0.69","0.00","0.00"
"1945-06-15","61.0","54.0","0.41","0.00","0.00"
"1945-06-16","67.0","53.0","0.05","0.00","0.00"
"1945-06-17","70.0","52.0","0.05","0.00","0.00"
"1945-06-18","75.0","47.0","0.00","0.00","0.00"
"1945-06-19","73.0","58.0","0.84","0.00","0.00"
"1945-06-20","74.0","53.0","0.00","0.00","0.00"
"1945-06-21","82.0","54.0","0.00","0.00","0.00"
"1945-06-22","87.0","62.0","0.00","0.00","0.00"
"1945-06-23","89.0","68.0","0.00","0.00","0.00"
"1945-06-24","76.0","65.0","0.00","0.00","0.00"
"1945-06-25","76.0","58.0","0.00","0.00","0.00"
"1945-06-26","78.0","54.0","0.25","0.00","0.00"
"1945-06-27","87.0","59.0","0.23","0.00","0.00"
"1945-06-28","80.0","61.0","0.15","0.00","0.00"
"1945-06-29","74.0","58.0","0.00","0.00","0.00"
"1945-06-30","67.0","54.0","0.32","0.00","0.00"
"1945-07-01","60.0","49.0","0.00","0.00","0.00"
"1945-07-02","73.0","54.0","0.00","0.00","0.00"
"1945-07-03","87.0","55.0","1.00","0.00","0.00"
"1945-07-04","86.0","58.0","0.01","0.00","0.00"
"1945-07-05","74.0","60.0","0.36","0.00","0.00"
"1945-07-06","76.0","55.0","0.00","0.00","0.00"
"1945-07-07","78.0","57.0","T","0.00","0.00"
"1945-07-08","82.0","58.0","0.23","0.00","0.00"
"1945-07-09","68.0","54.0","0.04","0.00","0.00"
"1945-07-10","69.0","49.0","0.00","0.00","0.00"
"1945-07-11","81.0","49.0","0.10","0.00","0.00"
"1945-07-12","81.0","62.0","T","0.00","0.00"
"1945-07-13","73.0","56.0","T","0.00","0.00"
"1945-07-14","83.0","56.0","0.00","0.00","0.00"
"1945-07-15","84.0","54.0","0.00","0.00","0.00"
"1945-07-16","73.0","62.0","0.21","0.00","0.00"
"1945-07-17","74.0","62.0","T","0.00","0.00"
"1945-07-18","84.0","62.0","0.00","0.00","0.00"
"1945-07-19","89.0","63.0","T","0.00","0.00"
"1945-07-20","84.0","70.0","0.05","0.00","0.00"
"1945-07-21","89.0","69.0","0.00","0.00","0.00"
"1945-07-22","94.0","67.0","0.00","0.00","0.00"
"1945-07-23","96.0","75.0","0.00","0.00","0.00"
"1945-07-24","96.0","71.0","0.00","0.00","0.00"
"1945-07-25","82.0","63.0","0.00","0.00","0.00"
"1945-07-26","87.0","63.0","0.50","0.00","0.00"
"1945-07-27","84.0","62.0","1.39","0.00","0.00"
"1945-07-28","70.0","62.0","T","0.00","0.00"
"1945-07-29","84.0","56.0","0.00","0.00","0.00"
"1945-07-30","75.0","67.0","0.12","0.00","0.00"
"1945-07-31","84.0","65.0","0.12","0.00","0.00"
"1945-08-01","88.0","66.0","0.00","0.00","0.00"
"1945-08-02","81.0","65.0","0.00","0.00","0.00"
"1945-08-03","76.0","58.0","0.00","0.00","0.00"
"1945-08-04","74.0","59.0","0.21","0.00","0.00"
"1945-08-05","83.0","62.0","T","0.00","0.00"
"1945-08-06","76.0","62.0","0.06","0.00","0.00"
"1945-08-07","76.0","58.0","0.00","0.00","0.00"
"1945-08-08","86.0","55.0","0.00","0.00","0.00"
"1945-08-09","80.0","62.0","0.15","0.00","0.00"
"1945-08-10","70.0","63.0","1.71","0.00","0.00"
"1945-08-11","82.0","66.0","0.00","0.00","0.00"
"1945-08-12","89.0","65.0","0.00","0.00","0.00"
"1945-08-13","84.0","70.0","0.01","0.00","0.00"
"1945-08-14","76.0","59.0","T","0.00","0.00"
"1945-08-15","78.0","53.0","0.00","0.00","0.00"
"1945-08-16","78.0","60.0","0.00","0.00","0.00"
"1945-08-17","92.0","66.0","0.00","0.00","0.00"
"1945-08-18","93.0","66.0","0.00","0.00","0.00"
"1945-08-19","91.0","70.0","0.00","0.00","0.00"
"1945-08-20","77.0","64.0","T","0.00","0.00"
"1945-08-21","72.0","60.0","T","0.00","0.00"
"1945-08-22","76.0","52.0","0.00","0.00","0.00"
"1945-08-23","78.0","52.0","0.00","0.00","0.00"
"1945-08-24","76.0","56.0","T","0.00","0.00"
"1945-08-25","76.0","50.0","0.00","0.00","0.00"
"1945-08-26","80.0","54.0","T","0.00","0.00"
"1945-08-27","84.0","67.0","T","0.00","0.00"
"1945-08-28","84.0","62.0","0.00","0.00","0.00"
"1945-08-29","94.0","62.0","0.00","0.00","0.00"
"1945-08-30","80.0","56.0","0.09","0.00","0.00"
"1945-08-31","87.0","66.0","0.04","0.00","0.00"
"1945-09-01","78.0","58.0","0.00","0.00","0.00"
"1945-09-02","80.0","51.0","0.00","0.00","0.00"
"1945-09-03","82.0","58.0","0.01","0.00","0.00"
"1945-09-04","90.0","60.0","0.00","0.00","0.00"
"1945-09-05","94.0","68.0","T","0.00","0.00"
"1945-09-06","93.0","72.0","0.01","0.00","0.00"
"1945-09-07","93.0","65.0","0.00","0.00","0.00"
"1945-09-08","77.0","61.0","0.03","0.00","0.00"
"1945-09-09","86.0","52.0","0.11","0.00","0.00"
"1945-09-10","60.0","49.0","0.08","0.00","0.00"
"1945-09-11","60.0","48.0","0.00","0.00","0.00"
"1945-09-12","65.0","50.0","0.02","0.00","0.00"
"1945-09-13","66.0","52.0","T","0.00","0.00"
"1945-09-14","72.0","48.0","0.00","0.00","0.00"
"1945-09-15","60.0","44.0","0.00","0.00","0.00"
"1945-09-16","62.0","43.0","T","0.00","0.00"
"1945-09-17","69.0","50.0","T","0.00","0.00"
"1945-09-18","77.0","58.0","T","0.00","0.00"
"1945-09-19","67.0","46.0","0.25","0.00","0.00"
"1945-09-20","62.0","46.0","0.00","0.00","0.00"
"1945-09-21","68.0","41.0","0.00","0.00","0.00"
"1945-09-22","64.0","51.0","0.98","0.00","0.00"
"1945-09-23","83.0","50.0","0.11","0.00","0.00"
"1945-09-24","66.0","44.0","0.00","0.00","0.00"
"1945-09-25","67.0","46.0","0.00","0.00","0.00"
"1945-09-26","61.0","48.0","0.45","0.00","0.00"
"1945-09-27","56.0","42.0","T","0.00","0.00"
"1945-09-28","45.0","32.0","0.04","T","0.00"
"1945-09-29","58.0","27.0","0.00","0.00","0.00"
"1945-09-30","50.0","36.0","0.04","0.00","0.00"
"1945-10-01","52.0","43.0","0.26","0.00","0.00"
"1945-10-02","55.0","37.0","T","0.00","0.00"
"1945-10-03","69.0","33.0","0.00","0.00","0.00"
"1945-10-04","73.0","53.0","0.00","0.00","0.00"
"1945-10-05","74.0","46.0","T","0.00","0.00"
"1945-10-06","61.0","47.0","T","0.00","0.00"
"1945-10-07","60.0","38.0","T","0.00","0.00"
"1945-10-08","43.0","33.0","0.00","0.00","0.00"
"1945-10-09","50.0","29.0","0.00","0.00","0.00"
"1945-10-10","65.0","40.0","0.00","0.00","0.00"
"1945-10-11","65.0","42.0","T","0.00","0.00"
"1945-10-12","52.0","38.0","0.00","0.00","0.00"
"1945-10-13","53.0","31.0","T","0.00","0.00"
"1945-10-14","53.0","36.0","0.00","0.00","0.00"
"1945-10-15","64.0","34.0","0.00","0.00","0.00"
"1945-10-16","78.0","41.0","0.00","0.00","0.00"
"1945-10-17","78.0","52.0","0.00","0.00","0.00"
"1945-10-18","82.0","48.0","0.01","0.00","0.00"
"1945-10-19","57.0","42.0","0.00","0.00","0.00"
"1945-10-20","56.0","40.0","0.01","0.00","0.00"
"1945-10-21","55.0","35.0","T","0.00","0.00"
"1945-10-22","54.0","29.0","0.00","0.00","0.00"
"1945-10-23","56.0","39.0","0.00","0.00","0.00"
"1945-10-24","47.0","38.0","T","0.00","0.00"
"1945-10-25","48.0","36.0","T","0.00","0.00"
"1945-10-26","44.0","30.0","0.00","0.00","0.00"
"1945-10-27","64.0","36.0","0.00","0.00","0.00"
"1945-10-28","72.0","41.0","0.00","0.00","0.00"
"1945-10-29","52.0","38.0","0.00","0.00","0.00"
"1945-10-30","61.0","33.0","T","0.00","0.00"
"1945-10-31","40.0","24.0","0.02","0.00","0.00"
"1945-11-01","52.0","35.0","0.33","0.00","0.00"
"1945-11-02","42.0","29.0","0.00","0.00","0.00"
"1945-11-03","30.0","21.0","T","T","0.00"
"1945-11-04","47.0","18.0","0.00","0.00","0.00"
"1945-11-05","62.0","35.0","0.00","0.00","0.00"
"1945-11-06","62.0","35.0","0.00","0.00","0.00"
"1945-11-07","55.0","42.0","T","0.00","0.00"
"1945-11-08","51.0","22.0","0.09","1.20","1.00"
"1945-11-09","22.0","12.0","T","T","1.00"
"1945-11-10","38.0","12.0","0.00","0.00","0.00"
"1945-11-11","41.0","34.0","T","0.00","0.00"
"1945-11-12","51.0","35.0","0.20","T","0.00"
"1945-11-13","35.0","20.0","0.01","0.10","0.00"
"1945-11-14","29.0","19.0","0.01","0.10","0.00"
"1945-11-15","44.0","24.0","T","T","0.00"
"1945-11-16","57.0","37.0","T","T","0.00"
"1945-11-17","37.0","29.0","0.00","0.00","0.00"
"1945-11-18","32.0","22.0","0.00","0.00","0.00"
"1945-11-19","39.0","18.0","T","T","0.00"
"1945-11-20","39.0","28.0","0.03","T","0.00"
"1945-11-21","28.0","15.0","T","T","0.00"
"1945-11-22","21.0","14.0","0.06","1.20","1.00"
"1945-11-23","27.0","15.0","T","T","1.00"
"1945-11-24","29.0","15.0","T","T","1.00"
"1945-11-25","27.0","17.0","T","T","T"
"1945-11-26","30.0","22.0","0.15","1.60","T"
"1945-11-27","35.0","29.0","0.02","0.30","2.00"
"1945-11-28","36.0","33.0","0.00","0.00","1.00"
"1945-11-29","33.0","28.0","T","T","1.00"
"1945-11-30","32.0","28.0","0.02","T","1.00"
"1945-12-01","34.0","30.0","0.22","0.10","1.00"
"1945-12-02","33.0","24.0","T","T","1.00"
"1945-12-03","24.0","18.0","T","T","1.00"
"1945-12-04","30.0","14.0","T","T","1.00"
"1945-12-05","40.0","23.0","0.00","0.00","1.00"
"1945-12-06","43.0","27.0","0.00","0.00","T"
"1945-12-07","48.0","23.0","0.00","0.00","T"
"1945-12-08","37.0","12.0","0.02","0.20","T"
"1945-12-09","12.0","1.0","T","T","T"
"1945-12-10","4.0","-5.0","T","T","T"
"1945-12-11","12.0","-6.0","0.00","0.00","T"
"1945-12-12","26.0","7.0","0.02","0.10","T"
"1945-12-13","24.0","15.0","0.04","0.50","1.00"
"1945-12-14","19.0","-3.0","0.02","0.20","1.00"
"1945-12-15","3.0","-11.0","0.01","0.10","1.00"
"1945-12-16","2.0","-7.0","T","T","1.00"
"1945-12-17","-5.0","-13.0","0.00","0.00","1.00"
"1945-12-18","8.0","-15.0","0.00","0.00","1.00"
"1945-12-19","8.0","-13.0","T","T","1.00"
"1945-12-20","9.0","-2.0","T","T","1.00"
"1945-12-21","4.0","-4.0","0.05","0.70","2.00"
"1945-12-22","-3.0","-11.0","T","T","2.00"
"1945-12-23","21.0","-4.0","0.13","1.40","2.00"
"1945-12-24","24.0","20.0","0.12","1.70","4.00"
"1945-12-25","28.0","22.0","0.78","9.60","14.00"
"1945-12-26","22.0","12.0","0.00","0.00","13.00"
"1945-12-27","23.0","6.0","T","T","13.00"
"1945-12-28","26.0","15.0","T","T","12.00"
"1945-12-29","26.0","23.0","T","T","12.00"
"1945-12-30","25.0","16.0","T","T","12.00"
"1945-12-31","16.0","-8.0","T","T","11.00"
"1946-01-01","14.0","-13.0","T","T","11.00"
"1946-01-02","25.0","13.0","T","T","10.00"
"1946-01-03","30.0","8.0","T","T","10.00"
"1946-01-04","38.0","25.0","0.01","0.00","9.00"
"1946-01-05","36.0","33.0","0.59","0.00","5.00"
"1946-01-06","33.0","25.0","0.00","0.00","4.00"
"1946-01-07","26.0","20.0","T","T","4.00"
"1946-01-08","26.0","21.0","T","T","4.00"
"1946-01-09","22.0","14.0","T","T","4.00"
"1946-01-10","39.0","13.0","0.00","0.00","3.00"
"1946-01-11","32.0","19.0","T","T","3.00"
"1946-01-12","19.0","-2.0","T","T","3.00"
"1946-01-13","19.0","-8.0","T","T","3.00"
"1946-01-14","22.0","3.0","T","T","3.00"
"1946-01-15","9.0","-9.0","0.00","0.00","3.00"
"1946-01-16","28.0","2.0","0.00","0.00","3.00"
"1946-01-17","28.0","14.0","0.00","0.00","3.00"
"1946-01-18","31.0","11.0","0.00","0.00","3.00"
